Transaction_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Balance_After,Channel,Merchant_Category,Transaction_Status
TXN000000798,ACCT00000114,CUST000467,2022-07-12 19:24:37,Debit,5534.25,,Mobile App,Salary,Completed
TXN000000799,ACCT00000060,CUST000008,2025-08-05 09:06:57,Credit,93945.28,,Branch,Entertainment,Completed
TXN000000800,ACCT00000391,CUST000458,2025-10-13 06:03:25,Debit,2131.91,,Branch,Utilities,Completed
TXN000000801,ACCT00000073,CUST000120,2024-01-08 01:55:39,Debit,413.17,,POS,Groceries,Completed
TXN000000802,ACCT00000233,CUST000099,2025-07-17 06:44:42,Credit,63196.4,,Online,Healthcare,Completed
TXN000000803,ACCT00000322,CUST000473,2023-01-22 02:43:21,Credit,114032.67,,Online,Utilities,Completed
TXN000000804,ACCT00000528,CUST000280,2024-06-18 20:42:29,Credit,111738.18,,Branch,E-commerce,Completed
TXN000000805,ACCT00000614,CUST000082,2022-03-28 16:47:54,Credit,46616.81,,POS,Groceries,Completed
TXN000000806,ACCT00000051,CUST000336,2022-02-08 11:36:42,Credit,24659.8,,Online,Travel,Completed
TXN000000807,ACCT00000544,CUST000103,2024-06-20 13:32:03,Credit,172068.66,,Online,Groceries,Completed
TXN000000808,ACCT00000301,CUST000219,2023-08-08 14:48:17,Credit,92318.39,,Branch,Fuel,Completed
TXN000000809,ACCT00000629,CUST000231,2023-11-07 14:32:45,Credit,19895.3,,POS,Healthcare,Completed
TXN000000810,ACCT00000052,CUST000102,2023-05-23 18:45:50,Credit,52409.04,,Branch,Salary,Pending
TXN000000811,ACCT00000015,CUST000178,2025-06-28 02:57:02,Credit,115855.33,,Branch,Healthcare,Completed
TXN000000812,ACCT00000373,CUST000440,2024-02-01 05:36:59,Credit,158537.71,,Branch,Fuel,Completed
TXN000000813,ACCT00000030,CUST000241,2024-06-06 08:15:28,Credit,149838.61,,Branch,E-commerce,Completed
TXN000000814,ACCT00000227,CUST000465,2022-10-26 16:59:53,Debit,4448.07,,POS,Salary,Completed
TXN000000815,ACCT00000249,CUST000353,2025-08-24 08:40:02,Credit,30429.91,,Branch,Healthcare,Completed
TXN000000816,ACCT00000391,CUST000458,2025-05-01 18:45:42,Debit,2516.88,,Online,Healthcare,Completed
TXN000000817,ACCT00000345,CUST000485,2024-12-24 08:12:08,Credit,34444.16,,ATM,Utilities,Completed
TXN000000818,ACCT00000407,CUST000446,2024-09-09 17:55:57,Credit,78427.49,,Mobile App,Dining,Completed
TXN000000819,ACCT00000356,CUST000447,2022-12-22 14:05:21,Debit,1976.73,,ATM,Healthcare,Completed
TXN000000820,ACCT00000165,CUST000470,2025-08-22 02:09:58,Debit,459.5,,ATM,Salary,Completed
TXN000000821,ACCT00000156,CUST000483,2023-04-02 21:18:08,Debit,6792.26,,POS,Healthcare,Completed
TXN000000822,ACCT00000490,CUST000313,2024-12-14 00:19:02,Credit,65615.18,,Branch,Healthcare,Completed
TXN000000823,ACCT00000138,CUST000182,2025-04-01 12:51:36,Credit,63012.93,,Mobile App,Utilities,Completed
TXN000000824,ACCT00000400,CUST000061,2022-02-13 02:33:14,Debit,2248.98,,ATM,Salary,Completed
TXN000000825,ACCT00000288,CUST000327,2025-01-06 14:41:29,Debit,15603.97,,ATM,E-commerce,Completed
TXN000000826,ACCT00000516,CUST000479,2025-06-20 12:02:48,Credit,30521.32,,Mobile App,Fuel,Completed
TXN000000827,ACCT00000655,CUST000022,2023-08-27 02:49:11,Debit,3903.18,,ATM,Fuel,Completed
TXN000000828,ACCT00000016,CUST000250,2022-06-18 07:30:02,Credit,145344.82,,Mobile App,Fuel,Completed
TXN000000829,ACCT00000406,CUST000053,2024-01-18 12:26:58,Credit,72875.17,,Mobile App,Salary,Completed
TXN000000830,ACCT00000201,CUST000111,2025-09-20 16:09:09,Debit,8617.84,,Online,Dining,Completed
TXN000000831,ACCT00000610,CUST000112,2025-10-02 21:11:05,Credit,22230.11,,POS,Groceries,Completed
TXN000000832,ACCT00000280,CUST000413,2023-11-25 00:23:11,Debit,1485.1,,POS,Travel,Completed
TXN000000833,ACCT00000169,CUST000312,2024-09-19 00:30:42,Credit,42998.46,,ATM,Salary,Completed
TXN000000834,ACCT00000114,CUST000467,2022-09-13 17:37:25,Debit,2182.38,,Online,Fuel,Completed
TXN000000835,ACCT00000258,CUST000446,2022-12-22 10:33:51,Credit,73287.06,,Branch,Entertainment,Completed
TXN000000836,ACCT00000441,CUST000285,2023-06-22 01:20:49,Credit,77320.91,,Mobile App,Groceries,Completed
TXN000000837,ACCT00000473,CUST000094,2024-05-10 18:37:47,Credit,108937.24,,Online,E-commerce,Failed
TXN000000838,ACCT00000272,CUST000381,2024-03-09 13:24:02,Debit,8734.45,,Branch,Salary,Completed
TXN000000839,ACCT00000127,CUST000353,2024-11-09 12:37:21,Debit,533.5,,Mobile App,E-commerce,Completed
TXN000000840,ACCT00000260,CUST000268,2023-07-17 09:25:33,Credit,83451.35,,ATM,Groceries,Completed
TXN000000841,ACCT00000693,CUST000119,2023-10-29 19:07:29,Credit,62.11,,Branch,E-commerce,Completed
TXN000000842,ACCT00000293,CUST000340,2024-10-10 04:02:26,Credit,99788.46,,Branch,Salary,Completed
TXN000000843,ACCT00000202,CUST000257,2025-08-06 10:53:43,Debit,621.73,,ATM,Salary,Completed
TXN000000844,ACCT00000199,CUST000099,2022-08-28 11:38:38,Credit,67618.99,,Branch,Fuel,Completed
TXN000000845,ACCT00000630,CUST000435,2025-04-03 22:18:56,Credit,110882.65,,Mobile App,Utilities,Completed
TXN000000846,ACCT00000462,CUST000333,2023-11-13 00:18:09,Credit,125995.0,,Online,Entertainment,Completed
TXN000000847,ACCT00000681,CUST000062,2023-04-01 21:20:53,Debit,5757.61,,POS,Salary,Completed
TXN000000848,ACCT00000032,CUST000371,2022-10-25 16:24:55,Credit,29492.57,,Online,Utilities,Completed
TXN000000849,ACCT00000487,CUST000165,2023-07-04 08:17:20,Debit,5493.97,,Mobile App,Groceries,Completed
TXN000000850,ACCT00000069,CUST000190,2024-07-31 12:55:34,Credit,101733.62,,Online,Groceries,Completed
TXN000000851,ACCT00000262,CUST000343,2023-05-27 00:11:37,Debit,4786.4,,ATM,Healthcare,Completed
TXN000000852,ACCT00000624,CUST000100,2025-05-16 14:42:06,Debit,9779.11,,Branch,Fuel,Completed
TXN000000853,ACCT00000516,CUST000479,2025-07-12 23:04:49,Debit,2919.13,,Branch,Dining,Completed
TXN000000854,ACCT00000235,CUST000458,2023-05-30 05:28:19,Debit,9552.3,,Branch,Groceries,Completed
TXN000000855,ACCT00000037,CUST000408,2025-08-25 14:32:10,Debit,9516.85,,Mobile App,Utilities,Completed
TXN000000856,ACCT00000406,CUST000053,2023-11-16 08:34:51,Credit,102916.13,,Mobile App,Travel,Completed
TXN000000857,ACCT00000527,CUST000291,2022-04-15 00:28:55,Credit,86863.02,,Branch,Salary,Pending
TXN000000858,ACCT00000286,CUST000499,2023-01-30 17:37:54,Credit,93527.39,,Branch,Travel,Completed
TXN000000859,ACCT00000269,CUST000268,2023-10-27 02:15:40,Debit,10999.79,,Mobile App,Entertainment,Completed
TXN000000860,ACCT00000548,CUST000401,2025-09-27 11:48:01,Credit,117861.73,,ATM,Education,Completed
TXN000000861,ACCT00000618,CUST000160,2024-08-20 10:09:56,Debit,2662.62,,POS,Fuel,Completed
TXN000000862,ACCT00000110,CUST000344,2022-01-25 04:28:35,Credit,90917.08,,Online,Dining,Completed
TXN000000863,ACCT00000127,CUST000353,2022-08-17 11:40:21,Credit,41094.64,,Mobile App,Fuel,Completed
TXN000000864,ACCT00000677,CUST000477,2023-02-01 20:07:07,Credit,48916.44,,Mobile App,Dining,Completed
TXN000000865,ACCT00000594,CUST000117,2023-10-24 02:57:25,Debit,647.46,,Mobile App,Groceries,Pending
TXN000000866,ACCT00000314,CUST000165,2023-05-04 13:29:14,Credit,18777.32,,Mobile App,Salary,Completed
TXN000000867,ACCT00000491,CUST000351,2022-06-12 13:47:19,Credit,38689.75,,POS,Salary,Completed
TXN000000868,ACCT00000260,CUST000268,2023-08-09 09:41:39,Debit,10096.42,,ATM,Utilities,Completed
TXN000000869,ACCT00000613,CUST000250,2024-04-19 13:19:31,Credit,48686.62,,Branch,Salary,Completed
TXN000000870,ACCT00000275,CUST000401,2022-07-25 08:49:00,Debit,6772.63,,Mobile App,Entertainment,Completed
TXN000000871,ACCT00000607,CUST000073,2023-11-30 07:42:37,Debit,3359.2,,Mobile App,Entertainment,Completed
TXN000000872,ACCT00000244,CUST000404,2024-06-01 09:03:57,Debit,5266.26,,Online,Utilities,Completed
TXN000000873,ACCT00000662,CUST000004,2024-10-21 13:05:49,Credit,98889.13,,ATM,Healthcare,Completed
TXN000000874,ACCT00000161,CUST000047,2025-10-01 11:04:13,Debit,2241.74,,Online,Fuel,Completed
TXN000000875,ACCT00000528,CUST000280,2022-03-18 16:52:28,Debit,6740.87,,Online,Salary,Completed
TXN000000876,ACCT00000125,CUST000099,2022-03-11 13:35:51,Debit,3662.62,,ATM,Salary,Completed
TXN000000877,ACCT00000236,CUST000126,2022-09-30 23:39:26,Debit,983.86,,ATM,Utilities,Completed
TXN000000878,ACCT00000535,CUST000236,2023-08-23 12:52:45,Credit,98281.06,,POS,Healthcare,Completed
TXN000000879,ACCT00000118,CUST000089,2022-03-12 09:15:52,Debit,2542.77,,Mobile App,Dining,Completed
TXN000000880,ACCT00000688,CUST000239,2025-09-10 03:15:35,Credit,3505.03,,POS,Utilities,Completed
TXN000000881,ACCT00000012,CUST000433,2024-04-30 21:15:56,Debit,4248.25,,Branch,Entertainment,Completed
TXN000000882,ACCT00000382,CUST000284,2023-08-20 01:57:55,Debit,5324.01,,Branch,Groceries,Completed
TXN000000883,ACCT00000241,CUST000367,2025-10-26 14:12:46,Credit,102165.71,,Branch,Entertainment,Completed
TXN000000884,ACCT00000657,CUST000325,2022-05-13 02:58:57,Debit,989.77,,POS,Travel,Completed
TXN000000885,ACCT00000432,CUST000357,2025-05-01 09:47:11,Debit,4175.29,,Online,E-commerce,Completed
TXN000000886,ACCT00000317,CUST000025,2023-09-27 20:14:55,Credit,87646.24,,ATM,Groceries,Completed
TXN000000887,ACCT00000004,CUST000370,2022-11-05 10:41:40,Debit,6283.94,,POS,Healthcare,Completed
TXN000000888,ACCT00000187,CUST000456,2022-01-06 10:47:57,Credit,99498.75,,Branch,E-commerce,Reversed
TXN000000889,ACCT00000603,CUST000256,2023-08-13 01:12:20,Credit,34332.67,,ATM,E-commerce,Completed
TXN000000890,ACCT00000021,CUST000219,2024-12-06 08:57:37,Debit,1279.6,,POS,Healthcare,Completed
TXN000000891,ACCT00000685,CUST000139,2023-08-29 17:47:42,Credit,88354.4,,Branch,Utilities,Completed
TXN000000892,ACCT00000076,CUST000108,2022-01-21 06:14:15,Credit,132254.67,,Branch,Travel,Completed
TXN000000893,ACCT00000089,CUST000003,2025-01-06 07:53:55,Debit,5610.35,,Online,Travel,Completed
TXN000000894,ACCT00000002,CUST000357,2025-06-08 19:34:55,Credit,128157.33,,Mobile App,E-commerce,Completed
TXN000000895,ACCT00000103,CUST000341,2023-09-12 13:12:34,Credit,90472.34,,Mobile App,Education,Completed
TXN000000896,ACCT00000043,CUST000111,2024-03-23 03:07:34,Debit,7954.9,,Branch,Fuel,Completed
TXN000000897,ACCT00000200,CUST000277,2023-10-30 19:42:12,Credit,84972.34,,Mobile App,Entertainment,Completed
TXN000000898,ACCT00000302,CUST000103,2024-05-10 13:09:59,Debit,7725.44,,POS,Fuel,Reversed
TXN000000899,ACCT00000582,CUST000034,2024-05-27 01:52:39,Credit,60943.43,,Online,Healthcare,Completed
TXN000000900,ACCT00000622,CUST000484,2023-12-15 04:59:08,Debit,10317.07,,Mobile App,Entertainment,Completed
TXN000000901,ACCT00000553,CUST000462,2023-11-05 08:09:04,Debit,4999.32,,POS,Fuel,Pending
TXN000000902,ACCT00000699,CUST000045,2024-10-22 21:56:16,Credit,19027.75,,Mobile App,Utilities,Pending
TXN000000903,ACCT00000373,CUST000440,2022-02-17 14:09:03,Credit,89705.97,,Mobile App,Healthcare,Completed
TXN000000904,ACCT00000185,CUST000315,2023-07-18 22:25:00,Credit,9001.06,,ATM,Dining,Reversed
TXN000000905,ACCT00000466,CUST000130,2025-10-25 02:50:09,Credit,100020.32,,ATM,Dining,Completed
TXN000000906,ACCT00000243,CUST000205,2022-07-16 12:25:06,Debit,6926.16,,ATM,Salary,Completed
TXN000000907,ACCT00000442,CUST000435,2025-09-30 20:45:13,Credit,153166.3,,POS,Fuel,Completed
TXN000000908,ACCT00000592,CUST000450,2024-05-18 11:33:30,Debit,28.73,,POS,Groceries,Completed
TXN000000909,ACCT00000310,CUST000294,2022-05-03 04:37:52,Debit,12312.94,,Mobile App,E-commerce,Completed
TXN000000910,ACCT00000143,CUST000112,2022-04-24 03:39:33,Credit,75147.83,,Branch,E-commerce,Completed
TXN000000911,ACCT00000523,CUST000030,2023-05-04 07:59:17,Debit,1212.42,,POS,Education,Completed
TXN000000912,ACCT00000468,CUST000232,2023-03-28 17:20:14,Debit,73.47,,Online,Education,Completed
TXN000000913,ACCT00000304,CUST000371,2023-08-22 05:26:26,Debit,5314.4,,ATM,Utilities,Completed
TXN000000914,ACCT00000555,CUST000464,2024-11-11 10:17:57,Debit,1899.07,,Branch,Utilities,Completed
TXN000000915,ACCT00000624,CUST000100,2025-01-12 05:59:43,Credit,61594.49,,Online,Healthcare,Completed
TXN000000916,ACCT00000273,CUST000032,2022-10-03 00:00:48,Debit,4211.69,,Online,Dining,Completed
TXN000000917,ACCT00000489,CUST000013,2023-06-04 06:23:34,Debit,10270.8,,POS,Groceries,Completed
TXN000000918,ACCT00000271,CUST000021,2025-01-25 01:03:19,Credit,109159.04,,Branch,Salary,Completed
TXN000000919,ACCT00000108,CUST000251,2025-07-02 23:07:41,Credit,76740.59,,Branch,E-commerce,Completed
TXN000000920,ACCT00000498,CUST000106,2025-07-18 16:51:25,Debit,5290.7,,Branch,Healthcare,Completed
TXN000000921,ACCT00000518,CUST000090,2022-07-16 09:14:37,Debit,3706.61,,Mobile App,Salary,Completed
TXN000000922,ACCT00000130,CUST000471,2025-08-04 23:37:52,Credit,28959.44,,POS,Groceries,Pending
TXN000000923,ACCT00000589,CUST000244,2022-01-29 01:23:35,Debit,11277.38,,ATM,Healthcare,Completed
TXN000000924,ACCT00000225,CUST000448,2024-12-29 19:44:52,Credit,137920.79,,POS,Travel,Completed
TXN000000925,ACCT00000055,CUST000482,2023-12-15 14:06:48,Debit,2130.26,,Online,Salary,Completed
TXN000000926,ACCT00000286,CUST000499,2025-08-09 17:30:04,Credit,56933.62,,Online,Fuel,Completed
TXN000000927,ACCT00000167,CUST000346,2024-05-19 21:56:26,Credit,29775.39,,Branch,Groceries,Completed
TXN000000928,ACCT00000060,CUST000008,2022-05-19 04:38:49,Credit,99908.45,,Mobile App,Fuel,Completed
TXN000000929,ACCT00000188,CUST000346,2022-09-07 23:26:56,Credit,100181.18,,POS,Entertainment,Completed
TXN000000930,ACCT00000093,CUST000146,2022-07-31 15:45:27,Credit,42827.37,,ATM,Healthcare,Completed
TXN000000931,ACCT00000556,CUST000156,2025-05-19 17:49:53,Credit,85126.61,,ATM,Education,Failed
TXN000000932,ACCT00000068,CUST000115,2022-04-02 12:36:06,Credit,107813.76,,Mobile App,Groceries,Completed
TXN000000933,ACCT00000094,CUST000320,2022-06-30 11:04:52,Credit,54342.81,,ATM,Dining,Failed
TXN000000934,ACCT00000183,CUST000346,2025-08-03 20:39:15,Credit,67141.34,,ATM,Utilities,Completed
TXN000000935,ACCT00000323,CUST000038,2022-10-16 19:57:52,Credit,66765.62,,ATM,Groceries,Completed
TXN000000936,ACCT00000372,CUST000204,2022-12-20 06:33:44,Credit,45136.87,,ATM,Dining,Completed
TXN000000937,ACCT00000140,CUST000276,2022-11-07 01:59:03,Debit,1616.13,,ATM,Education,Completed
TXN000000938,ACCT00000073,CUST000120,2025-06-11 18:23:12,Credit,13055.27,,Mobile App,E-commerce,Completed
TXN000000939,ACCT00000697,CUST000191,2022-01-23 20:16:24,Debit,1219.1,,POS,Travel,Failed
TXN000000940,ACCT00000670,CUST000321,2022-05-15 13:33:56,Credit,65340.1,,Mobile App,E-commerce,Completed
TXN000000941,ACCT00000301,CUST000219,2022-12-19 15:17:52,Debit,2191.18,,Mobile App,Fuel,Completed
TXN000000942,ACCT00000480,CUST000472,2023-10-04 21:22:30,Debit,4897.21,,POS,E-commerce,Completed
TXN000000943,ACCT00000135,CUST000147,2024-07-13 13:50:30,Credit,26871.97,,Branch,Education,Completed
TXN000000944,ACCT00000119,CUST000015,2023-10-05 05:23:59,Debit,2710.22,,Mobile App,Fuel,Completed
TXN000000945,ACCT00000145,CUST000166,2024-01-07 13:01:52,Debit,1349.98,,Branch,Fuel,Completed
TXN000000946,ACCT00000085,CUST000351,2022-11-28 05:19:13,Debit,3980.58,,ATM,Travel,Completed
TXN000000947,ACCT00000341,CUST000380,2022-03-12 12:46:53,Debit,5475.15,,Branch,Fuel,Completed
TXN000000948,ACCT00000680,CUST000144,2024-08-06 19:18:01,Credit,52703.08,,Online,Salary,Completed
TXN000000949,ACCT00000071,CUST000443,2023-12-29 10:26:52,Credit,73742.43,,Online,E-commerce,Completed
TXN000000950,ACCT00000449,CUST000369,2023-02-02 17:37:25,Debit,1742.14,,Branch,Salary,Completed
TXN000000951,ACCT00000431,CUST000388,2024-04-03 05:35:00,Debit,701.85,,POS,Travel,Completed
TXN000000952,ACCT00000559,CUST000435,2023-11-08 09:41:54,Debit,4005.54,,POS,Education,Completed
TXN000000953,ACCT00000199,CUST000099,2024-07-02 20:53:31,Debit,4249.0,,Branch,Travel,Completed
TXN000000954,ACCT00000555,CUST000464,2024-02-21 23:21:36,Debit,2520.27,,Mobile App,Travel,Completed
TXN000000955,ACCT00000182,CUST000403,2023-05-09 20:53:51,Debit,2097.0,,POS,Travel,Completed
TXN000000956,ACCT00000416,CUST000418,2022-08-03 05:16:30,Debit,1665.28,,Branch,E-commerce,Completed
TXN000000957,ACCT00000055,CUST000482,2023-11-24 02:02:35,Credit,70329.36,,Branch,Groceries,Completed
TXN000000958,ACCT00000403,CUST000079,2023-07-14 09:43:40,Credit,49577.69,,Mobile App,E-commerce,Completed
TXN000000959,ACCT00000361,CUST000461,2022-05-05 08:54:49,Credit,148302.28,,POS,Salary,Completed
TXN000000960,ACCT00000211,CUST000273,2024-05-27 00:44:03,Debit,6570.76,,ATM,Dining,Completed
TXN000000961,ACCT00000035,CUST000327,2024-04-20 04:03:24,Credit,90751.89,,Branch,Utilities,Completed
TXN000000962,ACCT00000044,CUST000346,2024-02-06 10:42:27,Credit,2106.9,,ATM,Dining,Failed
TXN000000963,ACCT00000105,CUST000198,2025-10-13 18:20:16,Debit,1105.58,,ATM,Utilities,Completed
TXN000000964,ACCT00000103,CUST000341,2023-12-20 18:41:44,Credit,108806.32,,ATM,Dining,Completed
TXN000000965,ACCT00000020,CUST000251,2022-08-10 02:13:52,Credit,72903.82,,Branch,Education,Completed
TXN000000966,ACCT00000699,CUST000045,2023-08-28 09:23:52,Debit,11020.53,,Online,Salary,Completed
TXN000000967,ACCT00000650,CUST000042,2022-02-06 23:04:03,Credit,113057.97,,Mobile App,E-commerce,Completed
TXN000000968,ACCT00000240,CUST000401,2023-05-05 12:47:15,Credit,60339.72,,ATM,Salary,Completed
TXN000000969,ACCT00000001,CUST000471,2025-10-19 04:17:25,Debit,10314.44,,Online,Salary,Completed
TXN000000970,ACCT00000449,CUST000369,2023-05-03 09:20:10,Credit,64040.28,,ATM,Groceries,Completed
TXN000000971,ACCT00000162,CUST000398,2025-08-28 20:34:24,Credit,151165.46,,ATM,Utilities,Completed
TXN000000972,ACCT00000328,CUST000219,2022-06-22 10:08:55,Credit,140038.36,,Online,Salary,Completed
TXN000000973,ACCT00000356,CUST000447,2025-05-24 13:38:37,Credit,86824.98,,POS,Dining,Completed
TXN000000974,ACCT00000348,CUST000290,2022-02-19 16:41:48,Credit,14334.3,,Branch,Groceries,Completed
TXN000000975,ACCT00000505,CUST000432,2022-06-05 04:16:59,Credit,83671.02,,Online,Salary,Completed
TXN000000976,ACCT00000475,CUST000457,2024-07-13 05:44:00,Debit,2986.51,,Branch,Dining,Completed
TXN000000977,ACCT00000691,CUST000097,2023-07-23 19:20:24,Debit,539.38,,Online,Utilities,Completed
TXN000000978,ACCT00000050,CUST000195,2022-01-16 02:29:24,Credit,53435.09,,Branch,Dining,Completed
TXN000000979,ACCT00000222,CUST000186,2023-04-18 08:16:11,Debit,3024.31,,Online,Dining,Completed
TXN000000980,ACCT00000122,CUST000437,2022-01-05 16:00:16,Credit,83821.66,,Branch,Salary,Completed
TXN000000981,ACCT00000033,CUST000286,2025-09-26 08:54:29,Debit,1089.59,,POS,Groceries,Completed
TXN000000982,ACCT00000519,CUST000195,2024-08-08 01:09:21,Credit,65779.01,,ATM,Utilities,Completed
TXN000000983,ACCT00000556,CUST000156,2023-04-11 20:46:48,Debit,156.07,,Online,E-commerce,Completed
TXN000000984,ACCT00000631,CUST000002,2024-08-15 20:29:38,Debit,4919.38,,Mobile App,E-commerce,Completed
TXN000000985,ACCT00000355,CUST000014,2025-03-26 13:33:21,Debit,4543.04,,Branch,Dining,Completed
TXN000000986,ACCT00000349,CUST000356,2022-08-16 14:12:41,Debit,960.96,,Branch,Healthcare,Completed
TXN000000987,ACCT00000073,CUST000120,2022-02-21 15:56:08,Debit,5174.09,,POS,Education,Completed
TXN000000988,ACCT00000584,CUST000466,2024-06-16 06:49:32,Debit,8644.9,,ATM,Healthcare,Completed
TXN000000989,ACCT00000585,CUST000495,2023-10-28 14:38:14,Debit,7935.14,,ATM,Fuel,Completed
TXN000000990,ACCT00000397,CUST000180,2025-01-19 00:30:01,Credit,51615.29,,POS,Travel,Completed
TXN000000991,ACCT00000046,CUST000113,2025-04-24 00:54:00,Debit,2182.53,,POS,Fuel,Completed
TXN000000992,ACCT00000274,CUST000298,2024-12-14 16:40:05,Debit,838.9,,Online,Entertainment,Pending
TXN000000993,ACCT00000584,CUST000466,2025-08-10 18:05:52,Credit,14529.25,,Branch,Dining,Completed
TXN000000994,ACCT00000384,CUST000009,2025-08-31 21:30:52,Debit,8103.5,,ATM,Groceries,Completed
TXN000000995,ACCT00000403,CUST000079,2024-02-02 09:28:28,Credit,34900.19,,POS,Salary,Completed
TXN000000996,ACCT00000343,CUST000131,2023-05-25 16:08:47,Debit,1.35,,Online,Salary,Reversed
TXN000000997,ACCT00000649,CUST000084,2023-06-25 12:06:01,Debit,131.24,,ATM,Education,Completed
TXN000000998,ACCT00000218,CUST000194,2023-08-13 12:08:58,Credit,130533.51,,Branch,Salary,Completed
TXN000000999,ACCT00000401,CUST000322,2022-10-13 06:46:40,Credit,80650.29,,ATM,Education,Completed
TXN000001000,ACCT00000551,CUST000050,2023-01-31 18:33:27,Debit,8152.83,,Mobile App,Groceries,Pending
TXN000001001,ACCT00000643,CUST000064,2022-10-18 03:17:46,Debit,5041.34,,Online,Entertainment,Completed
TXN000001002,ACCT00000316,CUST000062,2023-05-30 05:41:31,Debit,22131.19,,ATM,Groceries,Completed
TXN000001003,ACCT00000033,CUST000286,2024-06-06 12:16:01,Debit,7920.56,,POS,Groceries,Completed
TXN000001004,ACCT00000365,CUST000049,2023-01-15 11:36:57,Debit,11123.48,,Mobile App,Fuel,Completed
TXN000001005,ACCT00000424,CUST000179,2024-03-03 22:27:40,Credit,73179.51,,Online,Groceries,Completed
TXN000001006,ACCT00000156,CUST000483,2025-10-08 23:19:45,Debit,378.82,,ATM,Healthcare,Completed
TXN000001007,ACCT00000403,CUST000079,2023-11-21 20:11:49,Debit,349.16,,Online,Dining,Completed
TXN000001008,ACCT00000007,CUST000393,2023-03-14 10:25:54,Credit,88180.35,,POS,E-commerce,Completed
TXN000001009,ACCT00000577,CUST000263,2024-05-14 11:12:37,Credit,58352.22,,Branch,Dining,Completed
TXN000001010,ACCT00000191,CUST000019,2022-05-17 06:41:37,Debit,3150.35,,Mobile App,Dining,Completed
