History_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Merchant_Category,Transaction_Status
HIST000000723,ACCT00000554,CUST000158,2017-11-21 18:40:28,Debit,1162.0128304630475,Online,Entertainment,Completed
HIST000000724,ACCT00000125,CUST000099,2019-04-02 06:04:03,Debit,24210.895902666984,Branch,Education,Completed
HIST000000725,ACCT00000589,CUST000244,2021-06-20 08:16:59,Credit,23676.9924268612,Branch,Travel,Completed
HIST000000726,ACCT00000068,CUST000115,2016-06-14 08:39:24,Debit,16194.744262325703,Branch,Dining,Completed
HIST000000727,ACCT00000183,CUST000346,2016-05-01 13:59:50,Debit,31222.68124681351,Online,Fuel,Completed
HIST000000728,ACCT00000688,CUST000239,2019-09-02 07:01:45,Debit,23947.341112615704,Branch,Salary,Completed
HIST000000729,ACCT00000049,CUST000310,2019-05-01 10:36:57,Credit,14537.10226966321,Online,Utilities,Completed
HIST000000730,ACCT00000452,CUST000230,2018-05-04 09:07:58,Debit,29076.90365255524,ATM,Salary,Completed
HIST000000731,ACCT00000428,CUST000363,2020-03-01 17:52:47,Credit,19849.57510080246,Online,E-commerce,Completed
HIST000000732,ACCT00000047,CUST000210,2017-10-14 20:21:17,Debit,23940.112129967427,POS,Entertainment,Completed
HIST000000733,ACCT00000140,CUST000276,2017-05-15 10:45:02,Debit,15543.858202164549,Online,Dining,Completed
HIST000000734,ACCT00000303,CUST000141,2017-01-11 08:02:06,Debit,21184.318383746147,Online,Salary,Completed
HIST000000735,ACCT00000375,CUST000226,2015-05-23 09:08:42,Debit,28929.48488881328,POS,Travel,Completed
HIST000000736,ACCT00000615,CUST000488,2018-05-19 18:46:04,Debit,7598.65686053847,Online,Fuel,Completed
HIST000000737,ACCT00000236,CUST000126,2019-04-21 13:17:35,Credit,13866.766528937555,Branch,Groceries,Completed
HIST000000738,ACCT00000696,CUST000377,2016-12-21 16:49:39,Credit,1310.4691998182943,POS,E-commerce,Completed
HIST000000739,ACCT00000264,CUST000101,2016-10-15 23:01:34,Credit,9679.34719260124,Online,Fuel,Completed
HIST000000740,ACCT00000365,CUST000049,2021-04-09 22:50:18,Debit,5898.651012458693,Online,Entertainment,Completed
HIST000000741,ACCT00000027,CUST000474,2019-06-13 02:05:06,Credit,9958.743593913117,Branch,Utilities,Completed
HIST000000742,ACCT00000295,CUST000479,2019-09-26 08:58:36,Credit,14572.811502339748,Online,Salary,Completed
HIST000000743,ACCT00000605,CUST000181,2020-07-08 21:43:37,Debit,3893.9520236179505,Mobile App,E-commerce,Completed
HIST000000744,ACCT00000021,CUST000219,2017-10-30 15:54:16,Debit,14692.874671809812,Branch,Fuel,Completed
HIST000000745,ACCT00000508,CUST000082,2020-08-15 00:08:30,Debit,23964.077249875634,Branch,Dining,Completed
HIST000000746,ACCT00000029,CUST000071,2017-09-05 12:36:15,Debit,15998.811365332414,Mobile App,Salary,Completed
HIST000000747,ACCT00000217,CUST000381,2018-12-20 18:02:27,Credit,17689.12744536963,Online,Utilities,Completed
HIST000000748,ACCT00000061,CUST000302,2020-03-23 12:42:28,Debit,4030.213122037308,POS,Travel,Completed
HIST000000749,ACCT00000296,CUST000373,2017-03-09 22:54:38,Credit,15904.989492471566,Mobile App,Entertainment,Completed
HIST000000750,ACCT00000582,CUST000034,2015-11-30 03:01:05,Debit,462.64697059246464,POS,Utilities,Completed
HIST000000751,ACCT00000497,CUST000457,2017-02-20 03:33:41,Debit,1894.827057531455,ATM,Entertainment,Completed
HIST000000752,ACCT00000263,CUST000115,2018-01-12 17:54:23,Credit,964.6298420281873,Mobile App,Fuel,Completed
HIST000000753,ACCT00000284,CUST000288,2019-07-05 12:28:42,Credit,5656.338384495514,Branch,Education,Completed
HIST000000754,ACCT00000214,CUST000156,2019-01-27 18:36:02,Credit,10297.037118715405,Branch,Dining,Completed
HIST000000755,ACCT00000388,CUST000325,2018-06-11 20:38:51,Credit,15236.18225892197,ATM,Education,Completed
HIST000000756,ACCT00000139,CUST000425,2016-11-11 18:54:55,Credit,1662.5616276039914,POS,Groceries,Completed
HIST000000757,ACCT00000300,CUST000339,2021-10-05 18:07:45,Credit,17845.112867735123,Branch,Utilities,Completed
HIST000000758,ACCT00000152,CUST000173,2015-01-21 18:05:59,Debit,794.5326314936183,Mobile App,Groceries,Completed
HIST000000759,ACCT00000198,CUST000487,2018-09-17 17:05:35,Debit,5524.524763903806,Mobile App,Salary,Completed
HIST000000760,ACCT00000365,CUST000049,2016-02-17 11:12:32,Credit,19673.6950656009,ATM,Travel,Completed
HIST000000761,ACCT00000222,CUST000186,2019-12-10 16:21:59,Debit,1813.6941062092646,Branch,Utilities,Completed
HIST000000762,ACCT00000412,CUST000311,2015-02-26 14:10:31,Debit,11150.523540792823,POS,Dining,Completed
HIST000000763,ACCT00000337,CUST000445,2019-02-10 02:21:48,Credit,8481.054795625188,Branch,Salary,Completed
HIST000000764,ACCT00000441,CUST000285,2018-07-24 23:11:46,Credit,5526.806397480661,Mobile App,Groceries,Completed
HIST000000765,ACCT00000223,CUST000275,2020-09-01 13:19:20,Debit,16166.399831895098,POS,Entertainment,Completed
HIST000000766,ACCT00000410,CUST000366,2018-12-30 20:49:10,Debit,2930.0943610309696,POS,E-commerce,Completed
HIST000000767,ACCT00000154,CUST000397,2017-03-23 20:09:41,Debit,1902.237395722197,Online,E-commerce,Completed
HIST000000768,ACCT00000250,CUST000141,2019-02-23 13:29:43,Credit,4857.190122869263,Branch,Salary,Completed
HIST000000769,ACCT00000625,CUST000118,2019-05-20 11:50:00,Debit,2681.7580611243966,Mobile App,Entertainment,Completed
HIST000000770,ACCT00000012,CUST000433,2016-10-11 22:32:57,Credit,11096.147492655196,Online,Dining,Completed
HIST000000771,ACCT00000376,CUST000173,2016-02-26 10:44:37,Credit,3558.3076523935943,ATM,Fuel,Completed
HIST000000772,ACCT00000670,CUST000321,2019-07-28 07:55:02,Credit,7715.650492941613,Online,Salary,Completed
HIST000000773,ACCT00000615,CUST000488,2021-11-08 12:22:19,Credit,3797.926774558921,Online,Travel,Completed
HIST000000774,ACCT00000031,CUST000068,2015-10-16 21:59:45,Debit,7579.111577320468,Branch,Dining,Completed
HIST000000775,ACCT00000617,CUST000007,2019-02-27 18:11:47,Credit,516.8967407564705,POS,E-commerce,Completed
HIST000000776,ACCT00000279,CUST000464,2021-03-10 07:22:31,Credit,930.9404656780757,Online,Education,Completed
HIST000000777,ACCT00000475,CUST000457,2015-04-25 18:31:01,Credit,6152.1112159646,Mobile App,Dining,Completed
HIST000000778,ACCT00000041,CUST000357,2019-11-25 07:58:21,Credit,7424.894073935752,POS,Fuel,Completed
HIST000000779,ACCT00000070,CUST000074,2020-02-17 22:28:12,Credit,4949.577015306127,Branch,Healthcare,Completed
HIST000000780,ACCT00000345,CUST000485,2019-11-22 08:26:00,Credit,25464.34827815701,POS,Entertainment,Completed
HIST000000781,ACCT00000625,CUST000118,2018-04-10 23:39:27,Debit,6888.84302489541,ATM,Entertainment,Completed
HIST000000782,ACCT00000257,CUST000007,2015-03-07 23:32:36,Credit,4229.554460567437,POS,Entertainment,Completed
HIST000000783,ACCT00000412,CUST000311,2019-08-10 04:18:09,Debit,13883.548265403817,ATM,Fuel,Completed
HIST000000784,ACCT00000021,CUST000219,2017-06-30 08:51:42,Debit,9464.977744008636,POS,E-commerce,Completed
HIST000000785,ACCT00000440,CUST000494,2020-04-25 11:53:09,Credit,8382.958436521769,Online,Groceries,Completed
HIST000000786,ACCT00000486,CUST000273,2021-01-25 11:40:41,Debit,1660.276929481085,ATM,Fuel,Completed
HIST000000787,ACCT00000677,CUST000477,2021-09-29 17:45:11,Credit,535.2280960240896,POS,Utilities,Completed
HIST000000788,ACCT00000694,CUST000189,2021-02-11 13:44:00,Credit,8370.693519214057,Mobile App,Dining,Completed
HIST000000789,ACCT00000104,CUST000061,2018-04-18 00:08:16,Credit,1633.4910105421604,Mobile App,Education,Completed
HIST000000790,ACCT00000186,CUST000021,2016-12-20 13:17:25,Credit,2143.6683723277883,Online,Travel,Completed
HIST000000791,ACCT00000072,CUST000207,2016-01-04 20:00:42,Debit,22230.277569030775,Branch,Fuel,Completed
HIST000000792,ACCT00000340,CUST000265,2018-09-27 22:57:23,Credit,8414.801485694315,POS,Utilities,Completed
HIST000000793,ACCT00000149,CUST000240,2018-04-11 06:18:00,Credit,1732.610224267216,POS,Salary,Completed
HIST000000794,ACCT00000563,CUST000230,2015-07-27 03:42:44,Debit,1989.99593826523,Mobile App,Utilities,Completed
HIST000000795,ACCT00000171,CUST000040,2019-03-05 01:36:45,Credit,24744.25942724894,Online,Travel,Completed
HIST000000796,ACCT00000592,CUST000450,2020-09-24 07:57:27,Debit,2178.0214609868362,Mobile App,Healthcare,Completed
HIST000000797,ACCT00000027,CUST000474,2020-06-05 17:50:33,Credit,3271.3194778286525,ATM,E-commerce,Completed
HIST000000798,ACCT00000694,CUST000189,2019-10-07 15:57:50,Credit,3219.9538015167127,Branch,Entertainment,Completed
HIST000000799,ACCT00000477,CUST000276,2021-01-25 00:41:01,Debit,1589.5177718749283,ATM,Travel,Completed
HIST000000800,ACCT00000220,CUST000082,2018-11-16 21:55:28,Credit,2133.972669120669,Online,Utilities,Completed
HIST000000801,ACCT00000543,CUST000278,2017-09-23 21:25:20,Credit,10355.774180190916,Mobile App,Healthcare,Completed
HIST000000802,ACCT00000506,CUST000321,2015-03-09 17:25:06,Credit,8490.401163363736,ATM,Healthcare,Completed
HIST000000803,ACCT00000638,CUST000334,2017-03-04 15:49:26,Credit,4951.844492336439,Mobile App,Utilities,Completed
HIST000000804,ACCT00000278,CUST000154,2021-05-18 08:14:46,Credit,12098.852221437173,ATM,Groceries,Completed
HIST000000805,ACCT00000061,CUST000302,2021-05-07 19:36:05,Credit,425.15255272551804,ATM,Education,Completed
HIST000000806,ACCT00000379,CUST000188,2018-06-28 17:59:51,Debit,2514.0597308715173,Online,Entertainment,Completed
HIST000000807,ACCT00000126,CUST000089,2015-06-08 04:34:58,Credit,20241.056303058765,Branch,Groceries,Completed
HIST000000808,ACCT00000456,CUST000111,2021-07-16 08:44:28,Credit,20540.085799261018,Online,Dining,Completed
HIST000000809,ACCT00000421,CUST000499,2019-06-17 04:20:38,Debit,1614.5006823471804,Online,Fuel,Completed
HIST000000810,ACCT00000516,CUST000479,2020-08-17 21:39:09,Credit,2570.362128200907,Branch,Salary,Completed
HIST000000811,ACCT00000465,CUST000050,2016-10-02 10:21:22,Credit,5373.163764082454,Branch,Dining,Completed
HIST000000812,ACCT00000498,CUST000106,2019-11-24 17:01:58,Debit,13313.309236498853,Branch,Utilities,Completed
HIST000000813,ACCT00000658,CUST000013,2020-01-28 10:34:35,Credit,2543.5131977325473,Online,Healthcare,Completed
HIST000000814,ACCT00000418,CUST000413,2020-05-14 15:57:51,Credit,362.06131612651734,Branch,Education,Completed
HIST000000815,ACCT00000376,CUST000173,2019-04-30 13:35:36,Credit,4763.974901650632,Mobile App,Entertainment,Completed
HIST000000816,ACCT00000683,CUST000477,2019-02-13 17:08:24,Debit,4235.996908136662,ATM,E-commerce,Completed
HIST000000817,ACCT00000193,CUST000253,2019-12-29 15:35:44,Debit,8840.698297918934,Branch,Dining,Completed
HIST000000818,ACCT00000057,CUST000118,2021-10-09 09:08:06,Credit,10785.259190647144,POS,Education,Completed
HIST000000819,ACCT00000124,CUST000008,2019-10-01 09:47:10,Credit,16938.42432545526,Online,Healthcare,Completed
HIST000000820,ACCT00000003,CUST000173,2021-07-13 15:05:41,Debit,1406.1357257790214,POS,Travel,Completed
HIST000000821,ACCT00000230,CUST000293,2020-12-16 19:30:24,Debit,3204.36866897849,Branch,Groceries,Completed
HIST000000822,ACCT00000162,CUST000398,2017-12-24 00:22:38,Credit,11043.735497686652,ATM,Groceries,Completed
HIST000000823,ACCT00000301,CUST000219,2016-01-11 16:15:51,Debit,4851.608741091625,ATM,Healthcare,Completed
HIST000000824,ACCT00000699,CUST000045,2018-05-17 22:58:01,Credit,1060.148687713282,POS,E-commerce,Completed
HIST000000825,ACCT00000152,CUST000173,2019-02-01 05:31:35,Debit,4399.0328137224005,POS,Utilities,Completed
HIST000000826,ACCT00000160,CUST000158,2018-10-23 12:23:37,Credit,22660.506780342686,ATM,Education,Completed
HIST000000827,ACCT00000441,CUST000285,2016-10-23 17:44:38,Credit,7132.376549482878,ATM,Healthcare,Completed
HIST000000828,ACCT00000303,CUST000141,2016-07-08 10:02:21,Credit,4535.910209749647,Online,Dining,Completed
HIST000000829,ACCT00000623,CUST000144,2015-03-15 01:22:00,Credit,3535.8389265588175,Online,Fuel,Completed
HIST000000830,ACCT00000561,CUST000195,2020-05-08 11:11:49,Debit,12141.574230965223,POS,Healthcare,Completed
HIST000000831,ACCT00000473,CUST000094,2018-05-20 10:08:01,Debit,20584.319491921087,Online,Education,Completed
HIST000000832,ACCT00000036,CUST000154,2016-03-22 21:14:00,Credit,8383.0162490126,Branch,Entertainment,Completed
HIST000000833,ACCT00000074,CUST000380,2018-05-16 03:47:19,Debit,13264.552934657235,Mobile App,Utilities,Completed
HIST000000834,ACCT00000327,CUST000425,2019-05-05 08:52:08,Credit,12316.852680040462,POS,Travel,Completed
HIST000000835,ACCT00000495,CUST000423,2016-01-27 19:29:39,Credit,22028.77296029025,POS,Groceries,Completed
HIST000000836,ACCT00000290,CUST000393,2018-04-07 21:23:42,Credit,18395.082072712394,Mobile App,Salary,Completed
HIST000000837,ACCT00000670,CUST000321,2015-05-20 04:46:06,Debit,13006.627271654339,POS,Dining,Completed
HIST000000838,ACCT00000022,CUST000471,2018-04-29 02:44:21,Debit,16804.832526842765,Branch,E-commerce,Completed
HIST000000839,ACCT00000034,CUST000215,2020-08-22 06:04:40,Debit,11064.684473626881,POS,Utilities,Completed
HIST000000840,ACCT00000244,CUST000404,2017-03-10 14:37:35,Debit,5628.018208076992,Mobile App,Education,Completed
HIST000000841,ACCT00000232,CUST000012,2015-10-18 19:04:26,Debit,5209.39298353784,Online,Groceries,Completed
HIST000000842,ACCT00000443,CUST000462,2018-04-07 16:01:00,Credit,3745.4823565286006,POS,Healthcare,Completed
HIST000000843,ACCT00000331,CUST000097,2017-06-09 02:01:10,Debit,780.604611226312,Branch,Entertainment,Completed
HIST000000844,ACCT00000651,CUST000280,2016-07-09 09:18:33,Credit,7911.233756659298,Online,Utilities,Completed
HIST000000845,ACCT00000422,CUST000235,2019-10-23 00:07:28,Credit,15388.095814008437,Online,E-commerce,Completed
HIST000000846,ACCT00000230,CUST000293,2020-12-18 18:52:16,Debit,17975.803493222436,Mobile App,Healthcare,Completed
HIST000000847,ACCT00000076,CUST000108,2018-12-19 22:27:28,Debit,5053.876734013382,Branch,Fuel,Completed
HIST000000848,ACCT00000070,CUST000074,2017-01-14 21:50:04,Debit,5136.435984435793,Branch,Education,Completed
HIST000000849,ACCT00000230,CUST000293,2016-08-03 08:08:24,Debit,20789.862080194674,Online,Healthcare,Completed
HIST000000850,ACCT00000455,CUST000307,2019-09-30 09:41:36,Credit,12760.927225023734,Branch,E-commerce,Completed
HIST000000851,ACCT00000341,CUST000380,2018-03-02 15:56:06,Debit,5994.378102427953,POS,Utilities,Completed
HIST000000852,ACCT00000323,CUST000038,2016-01-06 03:54:44,Debit,10680.040106659606,POS,Groceries,Completed
HIST000000853,ACCT00000357,CUST000391,2020-08-29 22:17:48,Credit,4642.354617782712,POS,Groceries,Completed
HIST000000854,ACCT00000373,CUST000440,2016-05-01 00:58:34,Credit,11295.016196571376,ATM,Fuel,Completed
HIST000000855,ACCT00000409,CUST000215,2019-07-10 15:09:50,Credit,967.199641931114,Branch,Travel,Completed
HIST000000856,ACCT00000095,CUST000338,2016-01-29 15:59:09,Debit,8225.65921327077,Branch,Dining,Completed
HIST000000857,ACCT00000597,CUST000004,2020-12-10 15:45:51,Credit,13126.552604433957,Online,E-commerce,Completed
HIST000000858,ACCT00000575,CUST000155,2018-05-18 21:21:57,Debit,3253.4115379051727,POS,Entertainment,Completed
HIST000000859,ACCT00000322,CUST000473,2018-08-31 17:09:29,Debit,3124.1341214841223,ATM,Healthcare,Completed
HIST000000860,ACCT00000664,CUST000172,2016-08-04 06:09:54,Credit,507.3196015170306,Branch,Utilities,Completed
HIST000000861,ACCT00000375,CUST000226,2015-09-29 12:27:25,Credit,6118.159057356977,Mobile App,Education,Completed
HIST000000862,ACCT00000372,CUST000204,2015-08-23 17:53:01,Debit,1402.5235098769817,POS,Fuel,Completed
HIST000000863,ACCT00000257,CUST000007,2020-01-01 17:35:39,Credit,13172.968748777446,Online,Utilities,Completed
HIST000000864,ACCT00000177,CUST000414,2018-11-12 14:13:40,Debit,11584.405716738804,Branch,Travel,Completed
HIST000000865,ACCT00000343,CUST000131,2019-07-05 12:42:37,Debit,4009.8377730632665,ATM,Dining,Completed
HIST000000866,ACCT00000505,CUST000432,2018-08-07 13:23:57,Debit,15462.4912933122,ATM,Entertainment,Completed
HIST000000867,ACCT00000276,CUST000245,2018-07-19 04:35:33,Debit,5017.958926560077,POS,Travel,Completed
HIST000000868,ACCT00000700,CUST000184,2018-03-16 09:18:38,Debit,9039.217130746003,Branch,Salary,Completed
HIST000000869,ACCT00000442,CUST000435,2021-07-20 08:57:06,Credit,1516.2633566294762,Online,Salary,Completed
HIST000000870,ACCT00000145,CUST000166,2016-02-01 03:34:00,Credit,3363.2975216571595,POS,Groceries,Completed
HIST000000871,ACCT00000693,CUST000119,2019-05-04 16:40:42,Debit,4104.887875903084,ATM,Utilities,Completed
HIST000000872,ACCT00000277,CUST000052,2019-06-29 12:26:00,Debit,9123.170422138595,Online,Dining,Completed
HIST000000873,ACCT00000454,CUST000489,2015-08-13 15:12:23,Credit,12236.229484469928,ATM,Fuel,Completed
HIST000000874,ACCT00000616,CUST000121,2020-08-07 06:06:18,Credit,11601.541774614552,Online,Education,Completed
HIST000000875,ACCT00000310,CUST000294,2019-09-17 14:34:07,Debit,4603.51937928852,Online,Healthcare,Completed
HIST000000876,ACCT00000528,CUST000280,2015-12-08 15:38:01,Credit,4784.864381002415,Mobile App,Entertainment,Completed
HIST000000877,ACCT00000009,CUST000165,2021-03-11 06:48:14,Debit,4574.958311701886,Mobile App,Groceries,Completed
HIST000000878,ACCT00000332,CUST000014,2019-05-20 00:04:08,Debit,1324.7934188772897,Branch,Fuel,Completed
HIST000000879,ACCT00000043,CUST000111,2019-08-25 22:26:36,Debit,7283.916953568572,Branch,Groceries,Completed
HIST000000880,ACCT00000198,CUST000487,2016-11-04 01:07:56,Credit,1571.7614228928373,ATM,E-commerce,Completed
HIST000000881,ACCT00000035,CUST000327,2019-09-14 16:41:26,Debit,24503.963708902338,ATM,E-commerce,Completed
HIST000000882,ACCT00000386,CUST000273,2021-01-15 12:37:51,Debit,11340.10036556357,Branch,Fuel,Completed
HIST000000883,ACCT00000674,CUST000252,2018-09-04 12:58:30,Debit,25307.756229258506,Online,Utilities,Completed
HIST000000884,ACCT00000242,CUST000247,2015-08-01 18:46:33,Debit,1883.345947081611,POS,Healthcare,Completed
HIST000000885,ACCT00000583,CUST000039,2017-07-31 19:40:09,Credit,5424.457005063669,ATM,Salary,Completed
HIST000000886,ACCT00000652,CUST000080,2015-08-22 06:50:36,Debit,8040.529736616727,Branch,Healthcare,Completed
HIST000000887,ACCT00000459,CUST000365,2018-08-04 04:29:43,Credit,4255.2330001297705,Online,Fuel,Completed
HIST000000888,ACCT00000118,CUST000089,2016-04-08 00:39:44,Credit,1034.9158004562296,Mobile App,Fuel,Completed
HIST000000889,ACCT00000195,CUST000040,2018-05-17 00:05:21,Debit,7548.3396505349465,ATM,Education,Completed
HIST000000890,ACCT00000274,CUST000298,2020-04-16 03:46:44,Credit,2492.984511549539,Mobile App,E-commerce,Completed
HIST000000891,ACCT00000614,CUST000082,2015-08-21 13:20:45,Debit,115.8092983187471,POS,Groceries,Completed
HIST000000892,ACCT00000593,CUST000390,2016-04-06 19:03:44,Debit,27209.373709228803,Online,Entertainment,Completed
HIST000000893,ACCT00000081,CUST000088,2021-02-27 08:53:02,Credit,8991.690228165533,POS,E-commerce,Completed
HIST000000894,ACCT00000428,CUST000363,2020-11-03 23:08:03,Credit,6232.286200983047,POS,Utilities,Completed
HIST000000895,ACCT00000430,CUST000098,2018-04-28 23:55:06,Credit,7974.155382821897,POS,Fuel,Completed
HIST000000896,ACCT00000647,CUST000292,2015-10-27 23:22:12,Debit,7843.846583822049,ATM,Travel,Completed
HIST000000897,ACCT00000589,CUST000244,2020-04-21 12:36:13,Credit,13241.929945434062,ATM,Travel,Completed
HIST000000898,ACCT00000241,CUST000367,2019-04-07 12:20:22,Credit,220.07584542046334,Branch,Utilities,Completed
HIST000000899,ACCT00000408,CUST000054,2017-04-20 22:37:12,Credit,24908.675818996806,ATM,Fuel,Completed
HIST000000900,ACCT00000395,CUST000247,2016-03-23 21:56:37,Credit,12918.19534525478,Online,Salary,Completed
HIST000000901,ACCT00000131,CUST000163,2016-12-03 11:58:26,Debit,8403.290609228367,POS,Salary,Completed
